cliente_id;idade;genero;uf;data_cadastro;faixa_etaria;dias_desde_cadastro;regiao
502;60;F;RJ;2021-07-27;55+;1707;Sudeste
503;54;F;PR;2021-10-02;46-55;1640;Sul
504;29;M;ES;2023-10-04;26-35;908;Sudeste
505;20;F;MG;2025-10-19;18-25;162;Sudeste
506;18;M;SP;2022-05-11;18-25;1419;Sudeste
507;50;F;SC;2023-06-21;46-55;1013;Sul
508;57;M;MG;2025-04-12;55+;352;Sudeste
509;27;F;PR;2025-03-31;26-35;364;Sul
510;60;F;RS;2021-06-08;55+;1756;Sul
511;61;F;SP;2023-07-29;55+;975;Sudeste
512;46;F;ES;2025-10-16;46-55;165;Sudeste
513;30;F;RJ;2022-04-05;26-35;1455;Sudeste
514;29;Outro;PR;2022-01-29;26-35;1521;Sul
515;48;F;SP;2023-07-06;46-55;998;Sudeste
516;63;M;RJ;2023-08-01;55+;972;Sudeste
517;19;F;RS;2022-03-15;18-25;1476;Sul
518;52;F;SP;2024-11-03;46-55;512;Sudeste
519;40;F;SC;2021-06-13;36-45;1751;Sul
520;34;F;PR;2022-10-01;26-35;1276;Sul
521;43;Outro;SP;2024-09-15;36-45;561;Sudeste
522;25;F;ES;2022-07-24;18-25;1345;Sudeste
523;46;F;RS;2021-05-27;46-55;1768;Sul
524;43;F;SP;2023-09-10;36-45;932;Sudeste
525;27;M;PR;2023-08-18;26-35;955;Sul
526;43;F;SP;2023-02-07;36-45;1147;Sudeste
527;51;M;RJ;2021-04-20;46-55;1805;Sudeste
528;58;F;RJ;2022-01-29;55+;1521;Sudeste
529;24;M;RS;2025-05-04;18-25;330;Sul
530;21;M;SC;2024-04-20;18-25;709;Sul
531;62;F;MG;2025-05-16;55+;318;Sudeste
532;28;F;RS;2022-03-19;26-35;1472;Sul
533;46;F;SC;2023-01-17;46-55;1168;Sul
534;53;F;RS;2023-01-24;46-55;1161;Sul
535;42;F;MG;2021-05-10;36-45;1785;Sudeste
536;38;F;ES;2025-12-05;36-45;115;Sudeste
537;53;F;RJ;2024-11-27;46-55;488;Sudeste
538;27;M;MG;2022-05-20;26-35;1410;Sudeste
539;54;F;SP;2022-12-21;46-55;1195;Sudeste
540;26;F;ES;2025-08-05;26-35;237;Sudeste
541;41;M;PR;2021-01-22;36-45;1893;Sul
542;52;M;MG;2023-11-07;46-55;874;Sudeste
543;52;F;RS;2023-05-25;46-55;1040;Sul
544;53;F;SC;2023-04-11;46-55;1084;Sul
545;35;F;MG;2022-09-26;26-35;1281;Sudeste
546;56;M;SC;2021-10-09;55+;1633;Sul
547;49;M;RS;2024-06-04;46-55;664;Sul
548;41;F;RS;2024-12-14;36-45;471;Sul
549;40;M;SC;2022-01-08;36-45;1542;Sul
550;49;F;RJ;2024-08-17;46-55;590;Sudeste
551;54;F;ES;2023-10-06;46-55;906;Sudeste
552;29;M;SC;2021-10-13;26-35;1629;Sul
553;30;F;RJ;2024-02-14;26-35;775;Sudeste
554;40;F;RJ;2024-03-18;36-45;742;Sudeste
555;42;F;SC;2022-02-08;36-45;1511;Sul
556;52;Outro;ES;2025-09-02;46-55;209;Sudeste
557;58;F;SP;2021-03-31;55+;1825;Sudeste
558;47;M;RS;2024-02-17;46-55;772;Sul
559;34;F;MG;2022-11-27;26-35;1219;Sudeste
560;37;F;RJ;2023-06-27;36-45;1007;Sudeste
561;42;F;MG;2025-12-05;36-45;115;Sudeste
562;39;F;ES;2025-10-29;36-45;152;Sudeste
563;30;M;SP;2024-01-22;26-35;798;Sudeste
564;36;F;PR;2022-09-21;36-45;1286;Sul
565;53;F;RS;2023-09-29;46-55;913;Sul
566;29;F;RS;2022-03-23;26-35;1468;Sul
567;58;F;SP;2021-11-08;55+;1603;Sudeste
568;36;Outro;ES;2024-09-03;36-45;573;Sudeste
569;29;F;SP;2021-05-01;26-35;1794;Sudeste
570;26;F;RS;2021-11-13;26-35;1598;Sul
571;24;M;PR;2021-05-18;18-25;1777;Sul
572;45;M;RJ;2025-11-02;36-45;148;Sudeste
573;31;M;SP;2023-03-29;26-35;1097;Sudeste
574;48;F;SC;2025-08-11;46-55;231;Sul
575;36;F;SC;2024-07-31;36-45;607;Sul
576;64;F;ES;2025-08-05;55+;237;Sudeste
577;33;M;RS;2025-03-24;26-35;371;Sul
578;22;M;RS;2025-03-09;18-25;386;Sul
579;52;F;SP;2022-01-26;46-55;1524;Sudeste
580;29;F;PR;2023-10-26;26-35;886;Sul
581;42;F;ES;2023-02-08;36-45;1146;Sudeste
582;38;F;SP;2022-01-02;36-45;1548;Sudeste
583;53;F;ES;2023-04-21;46-55;1074;Sudeste
584;40;F;SC;2022-05-07;36-45;1423;Sul
585;33;F;PR;2023-01-28;26-35;1157;Sul
586;56;F;RJ;2025-01-29;55+;425;Sudeste
587;62;F;PR;2024-06-12;55+;656;Sul
588;59;M;RJ;2024-10-17;55+;529;Sudeste
589;56;F;RS;2022-06-06;55+;1393;Sul
590;31;F;MG;2024-06-19;26-35;649;Sudeste
591;48;F;SC;2025-01-05;46-55;449;Sul
592;22;M;RS;2021-07-07;18-25;1727;Sul
593;52;F;SC;2022-02-08;46-55;1511;Sul
594;40;F;SC;2022-03-03;36-45;1488;Sul
595;46;M;PR;2022-02-17;46-55;1502;Sul
596;60;F;RJ;2025-03-18;55+;377;Sudeste
597;28;F;MG;2021-06-03;26-35;1761;Sudeste
598;35;F;MG;2021-07-22;26-35;1712;Sudeste
599;64;F;MG;2021-08-05;55+;1698;Sudeste
600;29;M;RS;2022-04-27;26-35;1433;Sul
601;26;M;ES;2024-08-31;26-35;576;Sudeste
602;27;F;PR;2025-06-29;26-35;274;Sul
603;61;M;PR;2023-10-22;55+;890;Sul
604;34;F;RS;2023-02-05;26-35;1149;Sul
605;55;M;SC;2022-05-18;46-55;1412;Sul
606;24;F;PR;2023-03-10;18-25;1116;Sul
607;63;F;PR;2023-03-17;55+;1109;Sul
608;30;F;ES;2024-07-25;26-35;613;Sudeste
609;57;F;PR;2024-05-02;55+;697;Sul
610;59;M;RJ;2023-08-01;55+;972;Sudeste
611;26;F;RS;2023-02-08;26-35;1146;Sul
612;44;F;MG;2023-02-01;36-45;1153;Sudeste
613;19;F;ES;2024-06-25;18-25;643;Sudeste
614;22;F;ES;2021-03-29;18-25;1827;Sudeste
615;46;F;SC;2022-03-10;46-55;1481;Sul
616;54;M;PR;2022-02-24;46-55;1495;Sul
617;55;F;MG;2024-06-30;46-55;638;Sudeste
618;36;M;RS;2022-03-05;36-45;1486;Sul
619;25;F;RJ;2024-04-02;18-25;727;Sudeste
620;62;F;RS;2025-02-27;55+;396;Sul
621;18;F;MG;2021-06-11;18-25;1753;Sudeste
622;39;M;RS;2022-05-22;36-45;1408;Sul
623;34;F;SP;2021-09-22;26-35;1650;Sudeste
624;24;M;MG;2021-04-20;18-25;1805;Sudeste
625;42;F;RJ;2023-06-19;36-45;1015;Sudeste
626;62;F;RJ;2025-10-09;55+;172;Sudeste
627;21;M;RJ;2024-09-04;18-25;572;Sudeste
628;53;M;ES;2024-03-01;46-55;759;Sudeste
629;23;F;RS;2024-03-02;18-25;758;Sul
630;48;M;ES;2022-01-29;46-55;1521;Sudeste
631;36;F;SP;2022-09-12;36-45;1295;Sudeste
632;61;F;MG;2022-11-15;55+;1231;Sudeste
633;56;F;PR;2022-07-06;55+;1363;Sul
634;44;F;SC;2023-03-15;36-45;1111;Sul
635;27;F;SP;2023-11-25;26-35;856;Sudeste
636;43;F;RS;2025-05-14;36-45;320;Sul
637;36;F;PR;2025-09-25;36-45;186;Sul
638;56;F;RS;2022-12-23;55+;1193;Sul
639;20;M;PR;2024-10-27;18-25;519;Sul
640;62;F;SP;2021-01-31;55+;1884;Sudeste
641;30;F;MG;2024-04-12;26-35;717;Sudeste
642;45;M;SC;2023-03-28;36-45;1098;Sul
643;37;F;PR;2024-11-14;36-45;501;Sul
644;45;F;ES;2025-09-30;36-45;181;Sudeste
645;25;M;ES;2021-04-16;18-25;1809;Sudeste
646;58;M;SP;2024-07-22;55+;616;Sudeste
647;56;F;SC;2024-01-25;55+;795;Sul
648;18;F;SC;2025-09-02;18-25;209;Sul
649;20;F;RS;2023-10-14;18-25;898;Sul
650;30;F;PR;2023-11-20;26-35;861;Sul
651;45;F;SP;2023-03-05;36-45;1121;Sudeste
652;42;F;SC;2021-06-10;36-45;1754;Sul
653;50;M;SC;2024-08-22;46-55;585;Sul
654;55;M;ES;2025-07-05;46-55;268;Sudeste
655;23;F;SP;2025-10-14;18-25;167;Sudeste
656;61;M;PR;2021-07-15;55+;1719;Sul
657;62;F;PR;2022-08-31;55+;1307;Sul
658;49;F;ES;2021-12-04;46-55;1577;Sudeste
659;62;F;RS;2024-03-07;55+;753;Sul
660;64;F;RJ;2023-03-01;55+;1125;Sudeste
661;38;Outro;RJ;2022-03-23;36-45;1468;Sudeste
662;33;F;SC;2024-08-26;26-35;581;Sul
663;38;F;MG;2024-04-17;36-45;712;Sudeste
664;28;F;ES;2021-12-03;26-35;1578;Sudeste
665;54;M;MG;2024-06-11;46-55;657;Sudeste
666;53;F;SC;2024-06-26;46-55;642;Sul
667;52;F;RS;2021-05-12;46-55;1783;Sul
668;36;F;ES;2021-09-06;36-45;1666;Sudeste
669;37;F;PR;2025-01-18;36-45;436;Sul
670;35;F;RS;2022-05-14;26-35;1416;Sul
671;64;F;ES;2021-03-04;55+;1852;Sudeste
672;58;F;SP;2023-03-30;55+;1096;Sudeste
673;31;F;MG;2024-11-16;26-35;499;Sudeste
674;32;F;ES;2021-09-14;26-35;1658;Sudeste
675;48;M;MG;2024-06-25;46-55;643;Sudeste
676;18;F;RS;2024-07-11;18-25;627;Sul
677;20;F;SC;2022-04-12;18-25;1448;Sul
678;33;F;ES;2023-04-29;26-35;1066;Sudeste
679;40;F;RJ;2021-12-27;36-45;1554;Sudeste
680;28;Outro;MG;2023-05-30;26-35;1035;Sudeste
681;29;M;PR;2024-11-17;26-35;498;Sul
682;27;F;PR;2021-06-28;26-35;1736;Sul
683;49;F;ES;2023-08-07;46-55;966;Sudeste
684;33;F;PR;2025-03-10;26-35;385;Sul
685;25;F;RS;2022-05-14;18-25;1416;Sul
686;55;F;PR;2022-11-08;46-55;1238;Sul
687;29;F;MG;2025-06-15;26-35;288;Sudeste
688;41;F;RS;2025-09-24;36-45;187;Sul
689;45;F;ES;2021-10-19;36-45;1623;Sudeste
690;25;F;MG;2022-08-11;18-25;1327;Sudeste
691;45;M;ES;2023-03-29;36-45;1097;Sudeste
692;53;F;PR;2021-04-09;46-55;1816;Sul
693;43;F;RS;2025-06-19;36-45;284;Sul
694;25;F;ES;2021-06-30;18-25;1734;Sudeste
695;45;F;SC;2023-08-11;36-45;962;Sul
696;45;F;ES;2024-11-27;36-45;488;Sudeste
697;54;Outro;SP;2025-08-17;46-55;225;Sudeste
698;58;Outro;ES;2022-01-09;55+;1541;Sudeste
699;53;M;SP;2022-09-16;46-55;1291;Sudeste
700;44;F;MG;2025-09-03;36-45;208;Sudeste
701;34;Outro;SP;2021-09-10;26-35;1662;Sudeste
702;26;F;RS;2023-05-13;26-35;1052;Sul
703;50;F;MG;2021-05-02;46-55;1793;Sudeste
704;37;F;ES;2022-03-18;36-45;1473;Sudeste
705;30;F;MG;2025-10-07;26-35;174;Sudeste
706;45;F;PR;2021-09-02;36-45;1670;Sul
707;46;F;SC;2025-07-21;46-55;252;Sul
708;30;Outro;ES;2025-02-23;26-35;400;Sudeste
709;63;Outro;RS;2023-05-21;55+;1044;Sul
710;52;F;SP;2023-04-07;46-55;1088;Sudeste
711;23;F;SC;2023-12-06;18-25;845;Sul
712;35;M;RJ;2022-03-28;26-35;1463;Sudeste
713;22;M;SC;2021-10-23;18-25;1619;Sul
714;64;F;ES;2025-11-07;55+;143;Sudeste
715;42;M;RS;2024-03-10;36-45;750;Sul
716;19;M;RS;2025-07-15;18-25;258;Sul
717;27;Outro;SC;2025-03-25;26-35;370;Sul
718;47;F;SC;2023-12-26;46-55;825;Sul
719;62;F;PR;2022-04-28;55+;1432;Sul
720;22;Outro;MG;2021-11-05;18-25;1606;Sudeste
721;50;F;SC;2025-01-23;46-55;431;Sul
722;18;M;SP;2022-08-16;18-25;1322;Sudeste
723;35;F;RS;2025-12-01;26-35;119;Sul
724;49;F;SP;2023-10-16;46-55;896;Sudeste
725;64;F;PR;2022-02-02;55+;1517;Sul
726;28;F;SC;2022-04-14;26-35;1446;Sul
727;38;Outro;SC;2022-09-09;36-45;1298;Sul
728;43;F;PR;2022-01-27;36-45;1523;Sul
729;42;M;ES;2021-04-07;36-45;1818;Sudeste
730;39;M;RJ;2024-04-28;36-45;701;Sudeste
731;44;F;RJ;2023-07-30;36-45;974;Sudeste
732;30;M;MG;2023-05-10;26-35;1055;Sudeste
733;50;F;SP;2021-07-14;46-55;1720;Sudeste
734;51;M;ES;2023-08-16;46-55;957;Sudeste
735;58;F;SP;2024-09-19;55+;557;Sudeste
736;52;F;ES;2021-03-24;46-55;1832;Sudeste
737;18;F;PR;2021-09-08;18-25;1664;Sul
738;38;M;MG;2023-12-30;36-45;821;Sudeste
739;23;Outro;PR;2024-08-08;18-25;599;Sul
740;45;F;SP;2021-12-06;36-45;1575;Sudeste
741;34;F;RS;2024-11-09;26-35;506;Sul
742;22;F;MG;2022-12-01;18-25;1215;Sudeste
743;48;M;SC;2025-01-21;46-55;433;Sul
744;22;F;RS;2024-03-10;18-25;750;Sul
745;55;M;ES;2024-03-09;46-55;751;Sudeste
746;20;F;ES;2024-01-04;18-25;816;Sudeste
747;40;F;MG;2021-04-10;36-45;1815;Sudeste
748;54;M;PR;2025-08-08;46-55;234;Sul
749;54;M;MG;2024-04-13;46-55;716;Sudeste
750;27;M;PR;2023-01-03;26-35;1182;Sul
751;27;F;MG;2021-11-19;26-35;1592;Sudeste
752;36;M;PR;2025-02-09;36-45;414;Sul
753;34;F;RJ;2021-01-10;26-35;1905;Sudeste
754;38;Outro;MG;2023-10-10;36-45;902;Sudeste
755;31;F;PR;2023-12-06;26-35;845;Sul
756;26;F;SC;2025-07-11;26-35;262;Sul
757;63;F;SP;2025-03-20;55+;375;Sudeste
758;18;F;RS;2024-08-29;18-25;578;Sul
759;62;F;RS;2024-06-15;55+;653;Sul
760;30;M;RS;2023-03-17;26-35;1109;Sul
761;21;M;SP;2023-06-27;18-25;1007;Sudeste
762;18;F;MG;2023-11-21;18-25;860;Sudeste
763;57;F;MG;2025-03-14;55+;381;Sudeste
764;49;F;ES;2021-05-10;46-55;1785;Sudeste
765;51;M;PR;2025-11-12;46-55;138;Sul
766;45;F;MG;2024-11-09;36-45;506;Sudeste
767;48;F;SP;2025-06-05;46-55;298;Sudeste
768;25;M;SP;2023-11-15;18-25;866;Sudeste
769;56;F;RS;2024-07-08;55+;630;Sul
770;43;F;SP;2025-05-03;36-45;331;Sudeste
771;51;M;PR;2024-11-22;46-55;493;Sul
772;20;F;RJ;2022-07-18;18-25;1351;Sudeste
773;29;M;MG;2024-09-15;26-35;561;Sudeste
774;18;F;RS;2021-05-29;18-25;1766;Sul
775;61;M;RJ;2024-12-03;55+;482;Sudeste
776;22;F;PR;2025-06-23;18-25;280;Sul
777;47;M;RS;2022-08-02;46-55;1336;Sul
778;47;F;SC;2023-10-17;46-55;895;Sul
779;34;M;MG;2025-10-12;26-35;169;Sudeste
780;64;F;ES;2025-11-19;55+;131;Sudeste
781;40;F;MG;2021-04-29;36-45;1796;Sudeste
782;32;M;MG;2024-12-28;26-35;457;Sudeste
783;54;F;MG;2021-08-16;46-55;1687;Sudeste
784;38;F;RS;2022-09-07;36-45;1300;Sul
785;31;F;RS;2021-08-28;26-35;1675;Sul
786;19;F;MG;2023-07-02;18-25;1002;Sudeste
787;28;F;SC;2024-06-09;26-35;659;Sul
788;56;F;MG;2023-08-24;55+;949;Sudeste
789;55;F;PR;2024-08-06;46-55;601;Sul
790;51;F;MG;2024-03-23;46-55;737;Sudeste
791;55;F;SC;2025-09-02;46-55;209;Sul
792;51;F;PR;2021-06-08;46-55;1756;Sul
793;35;F;MG;2025-07-07;26-35;266;Sudeste
794;47;M;MG;2022-07-17;46-55;1352;Sudeste
795;32;F;PR;2022-04-21;26-35;1439;Sul
796;44;F;MG;2022-07-02;36-45;1367;Sudeste
797;51;Outro;SC;2023-11-03;46-55;878;Sul
798;55;F;RS;2023-05-03;46-55;1062;Sul
799;50;F;SP;2025-03-11;46-55;384;Sudeste
800;41;F;MG;2021-08-06;36-45;1697;Sudeste
801;32;M;ES;2023-01-25;26-35;1160;Sudeste
802;47;F;PR;2023-01-05;46-55;1180;Sul
803;59;M;SC;2025-10-10;55+;171;Sul
804;34;M;MG;2023-09-18;26-35;924;Sudeste
805;22;F;MG;2023-02-20;18-25;1134;Sudeste
806;46;M;PR;2021-08-10;46-55;1693;Sul
807;21;F;RJ;2021-10-15;18-25;1627;Sudeste
808;27;F;SC;2022-06-08;26-35;1391;Sul
809;34;F;SC;2025-02-19;26-35;404;Sul
810;27;F;SP;2022-11-30;26-35;1216;Sudeste
811;34;F;RS;2022-11-12;26-35;1234;Sul
812;37;F;RS;2021-11-20;36-45;1591;Sul
813;41;F;SP;2022-09-10;36-45;1297;Sudeste
814;22;F;MG;2024-04-14;18-25;715;Sudeste
815;51;F;PR;2023-05-11;46-55;1054;Sul
816;23;M;ES;2021-02-10;18-25;1874;Sudeste
817;19;F;MG;2024-09-10;18-25;566;Sudeste
818;30;M;SP;2025-11-20;26-35;130;Sudeste
819;60;F;MG;2024-07-14;55+;624;Sudeste
820;60;F;PR;2025-10-24;55+;157;Sul
821;28;F;SC;2022-01-28;26-35;1522;Sul
822;64;F;SC;2024-02-11;55+;778;Sul
823;40;F;SC;2024-07-31;36-45;607;Sul
824;33;F;SC;2021-07-22;26-35;1712;Sul
825;48;F;RS;2023-05-03;46-55;1062;Sul
826;28;F;ES;2023-02-13;26-35;1141;Sudeste
827;33;F;RJ;2024-03-13;26-35;747;Sudeste
828;25;M;RS;2024-06-20;18-25;648;Sul
829;21;F;ES;2023-02-21;18-25;1133;Sudeste
830;57;F;MG;2021-02-04;55+;1880;Sudeste
831;21;M;SP;2021-02-22;18-25;1862;Sudeste
832;42;F;PR;2022-05-18;36-45;1412;Sul
833;20;F;MG;2024-10-11;18-25;535;Sudeste
834;49;F;RJ;2021-05-30;46-55;1765;Sudeste
835;20;F;PR;2022-03-13;18-25;1478;Sul
836;44;F;PR;2022-03-26;36-45;1465;Sul
837;46;F;PR;2022-06-09;46-55;1390;Sul
838;49;F;MG;2021-09-24;46-55;1648;Sudeste
839;36;F;RJ;2025-06-21;36-45;282;Sudeste
840;38;M;MG;2021-03-27;36-45;1829;Sudeste
841;22;F;PR;2021-11-05;18-25;1606;Sul
842;35;M;PR;2021-09-22;26-35;1650;Sul
843;45;M;RS;2022-05-07;36-45;1423;Sul
844;59;M;SP;2025-05-26;55+;308;Sudeste
845;39;M;ES;2023-11-07;36-45;874;Sudeste
846;38;F;MG;2024-04-27;36-45;702;Sudeste
847;23;F;RJ;2022-06-06;18-25;1393;Sudeste
848;18;F;RS;2024-04-04;18-25;725;Sul
849;22;F;PR;2025-04-24;18-25;340;Sul
850;58;F;MG;2023-05-28;55+;1037;Sudeste
851;29;F;ES;2024-09-30;26-35;546;Sudeste
852;43;F;MG;2024-05-27;36-45;672;Sudeste
853;63;F;ES;2021-04-04;55+;1821;Sudeste
854;51;F;MG;2024-03-27;46-55;733;Sudeste
855;31;F;SP;2021-02-03;26-35;1881;Sudeste
856;43;F;MG;2023-03-12;36-45;1114;Sudeste
857;62;F;RS;2022-02-20;55+;1499;Sul
858;44;F;SC;2025-03-10;36-45;385;Sul
859;26;F;SP;2025-02-22;26-35;401;Sudeste
860;43;F;ES;2022-06-08;36-45;1391;Sudeste
861;64;F;PR;2021-08-21;55+;1682;Sul
862;39;M;PR;2025-06-11;36-45;292;Sul
863;64;F;MG;2022-08-28;55+;1310;Sudeste
864;47;F;RJ;2021-04-17;46-55;1808;Sudeste
865;60;M;MG;2024-05-01;55+;698;Sudeste
866;34;F;SP;2025-01-31;26-35;423;Sudeste
867;43;F;SP;2022-06-06;36-45;1393;Sudeste
868;53;F;ES;2022-09-29;46-55;1278;Sudeste
869;18;M;MG;2023-02-26;18-25;1128;Sudeste
870;25;F;ES;2023-10-16;18-25;896;Sudeste
871;52;Outro;RJ;2024-07-26;46-55;612;Sudeste
872;32;Outro;PR;2024-02-26;26-35;763;Sul
873;64;F;PR;2021-12-07;55+;1574;Sul
874;39;F;MG;2022-11-28;36-45;1218;Sudeste
875;31;F;ES;2021-02-28;26-35;1856;Sudeste
876;43;F;ES;2024-04-20;36-45;709;Sudeste
877;45;F;RJ;2022-08-09;36-45;1329;Sudeste
878;40;M;ES;2025-03-18;36-45;377;Sudeste
879;31;F;SC;2021-08-31;26-35;1672;Sul
880;41;F;SC;2021-08-16;36-45;1687;Sul
881;19;Outro;SP;2022-07-14;18-25;1355;Sudeste
882;62;F;SC;2022-06-02;55+;1397;Sul
883;43;F;SC;2022-07-09;36-45;1360;Sul
884;31;M;SP;2024-03-14;26-35;746;Sudeste
885;24;M;SC;2021-05-07;18-25;1788;Sul
886;20;Outro;SC;2021-12-01;18-25;1580;Sul
887;64;Outro;SP;2023-01-28;55+;1157;Sudeste
888;40;F;MG;2024-12-02;36-45;483;Sudeste
889;63;F;RS;2021-05-01;55+;1794;Sul
890;60;F;SP;2025-11-03;55+;147;Sudeste
891;64;M;SP;2022-12-02;55+;1214;Sudeste
892;62;F;SC;2024-08-01;55+;606;Sul
893;35;M;PR;2021-08-30;26-35;1673;Sul
894;55;F;RS;2021-03-19;46-55;1837;Sul
895;52;F;SC;2025-05-13;46-55;321;Sul
896;32;F;MG;2022-03-26;26-35;1465;Sudeste
897;42;F;SP;2025-02-02;36-45;421;Sudeste
898;54;F;RJ;2024-04-19;46-55;710;Sudeste
899;45;F;SP;2025-05-25;36-45;309;Sudeste
900;27;F;RS;2021-09-22;26-35;1650;Sul
901;56;F;MG;2025-10-06;55+;175;Sudeste
902;34;M;RS;2022-11-13;26-35;1233;Sul
903;56;M;ES;2021-10-22;55+;1620;Sudeste
904;39;F;RS;2023-08-23;36-45;950;Sul
905;43;M;SC;2023-06-09;36-45;1025;Sul
906;61;F;PR;2021-09-04;55+;1668;Sul
907;42;F;PR;2022-02-28;36-45;1491;Sul
908;34;F;SC;2023-12-19;26-35;832;Sul
909;30;F;SC;2023-04-13;26-35;1082;Sul
910;37;M;MG;2025-01-21;36-45;433;Sudeste
911;42;F;SP;2021-01-11;36-45;1904;Sudeste
912;21;F;RJ;2021-12-13;18-25;1568;Sudeste
913;27;F;SP;2023-05-02;26-35;1063;Sudeste
914;20;F;SP;2023-10-26;18-25;886;Sudeste
915;58;Outro;RJ;2025-10-07;55+;174;Sudeste
916;62;F;PR;2024-10-25;55+;521;Sul
917;35;F;SP;2025-01-21;26-35;433;Sudeste
918;64;F;ES;2021-09-02;55+;1670;Sudeste
919;53;F;ES;2021-09-06;46-55;1666;Sudeste
920;64;F;MG;2023-08-03;55+;970;Sudeste
921;39;F;MG;2022-03-11;36-45;1480;Sudeste
922;51;F;RS;2024-12-14;46-55;471;Sul
923;64;F;RJ;2021-04-15;55+;1810;Sudeste
924;25;F;RJ;2021-08-30;18-25;1673;Sudeste
925;57;F;MG;2024-07-19;55+;619;Sudeste
926;61;F;SC;2022-06-03;55+;1396;Sul
927;36;F;SP;2025-10-26;36-45;155;Sudeste
928;59;F;SC;2022-12-30;55+;1186;Sul
929;58;F;PR;2023-12-04;55+;847;Sul
930;54;F;ES;2023-11-16;46-55;865;Sudeste
931;23;F;RJ;2021-06-30;18-25;1734;Sudeste
932;43;F;MG;2022-08-27;36-45;1311;Sudeste
933;51;F;ES;2022-03-04;46-55;1487;Sudeste
934;62;F;SC;2021-09-25;55+;1647;Sul
935;23;F;RJ;2023-05-08;18-25;1057;Sudeste
936;54;F;RJ;2022-08-03;46-55;1335;Sudeste
937;50;F;RS;2023-05-26;46-55;1039;Sul
938;39;F;SP;2021-05-31;36-45;1764;Sudeste
939;38;F;RJ;2025-06-28;36-45;275;Sudeste
940;23;F;PR;2022-08-23;18-25;1315;Sul
941;23;Outro;RJ;2021-04-05;18-25;1820;Sudeste
942;21;M;PR;2022-01-17;18-25;1533;Sul
943;47;M;SC;2022-05-30;46-55;1400;Sul
944;28;M;RS;2025-10-10;26-35;171;Sul
945;47;F;SP;2023-07-19;46-55;985;Sudeste
946;48;F;RS;2025-06-26;46-55;277;Sul
947;41;F;PR;2025-09-09;36-45;202;Sul
948;26;F;SC;2024-12-22;26-35;463;Sul
949;20;F;ES;2024-12-19;18-25;466;Sudeste
950;48;M;RS;2021-07-18;46-55;1716;Sul
951;57;M;RS;2021-01-08;55+;1907;Sul
952;54;F;RJ;2025-11-16;46-55;134;Sudeste
953;53;F;RS;2023-03-16;46-55;1110;Sul
954;41;F;MG;2021-11-23;36-45;1588;Sudeste
955;48;M;MG;2025-09-10;46-55;201;Sudeste
956;23;M;PR;2025-06-06;18-25;297;Sul
957;19;F;SP;2025-07-06;18-25;267;Sudeste
958;37;F;PR;2023-05-21;36-45;1044;Sul
959;45;F;RS;2023-11-11;36-45;870;Sul
960;28;F;RS;2025-04-19;26-35;345;Sul
961;21;F;SC;2021-09-12;18-25;1660;Sul
962;32;Outro;RS;2024-12-27;26-35;458;Sul
963;23;F;SC;2025-03-09;18-25;386;Sul
964;47;F;RS;2023-11-17;46-55;864;Sul
965;55;F;RS;2022-06-04;46-55;1395;Sul
966;19;F;PR;2023-07-19;18-25;985;Sul
967;32;M;PR;2022-06-14;26-35;1385;Sul
968;28;F;ES;2023-08-05;26-35;968;Sudeste
969;25;F;SC;2022-05-15;18-25;1415;Sul
970;43;F;ES;2024-06-10;36-45;658;Sudeste
971;62;F;PR;2024-11-20;55+;495;Sul
972;61;Outro;SP;2024-08-23;55+;584;Sudeste
973;22;F;RJ;2022-05-25;18-25;1405;Sudeste
974;23;F;SC;2025-09-23;18-25;188;Sul
975;43;F;MG;2022-02-28;36-45;1491;Sudeste
976;21;F;ES;2021-05-30;18-25;1765;Sudeste
977;36;M;SC;2024-11-16;36-45;499;Sul
978;37;F;RJ;2025-02-22;36-45;401;Sudeste
979;50;F;ES;2022-10-30;46-55;1247;Sudeste
980;37;M;SC;2023-08-04;36-45;969;Sul
981;29;F;ES;2023-12-07;26-35;844;Sudeste
982;64;F;ES;2021-11-08;55+;1603;Sudeste
983;18;F;PR;2021-05-19;18-25;1776;Sul
984;43;F;RS;2024-11-29;36-45;486;Sul
985;31;M;PR;2023-07-11;26-35;993;Sul
986;55;M;ES;2025-08-05;46-55;237;Sudeste
987;54;F;ES;2021-01-14;46-55;1901;Sudeste
988;28;F;RS;2023-02-10;26-35;1144;Sul
989;53;F;MG;2025-11-07;46-55;143;Sudeste
990;30;F;RJ;2025-03-23;26-35;372;Sudeste
991;60;F;RS;2025-04-24;55+;340;Sul
992;20;M;RJ;2021-07-04;18-25;1730;Sudeste
993;50;F;SP;2024-02-13;46-55;776;Sudeste
994;23;F;RS;2021-04-20;18-25;1805;Sul
995;27;F;SP;2025-05-20;26-35;314;Sudeste
996;22;F;SP;2023-01-13;18-25;1172;Sudeste
997;40;M;PR;2021-10-08;36-45;1634;Sul
998;27;F;PR;2022-06-27;26-35;1372;Sul
999;61;F;MG;2021-03-27;55+;1829;Sudeste
1000;19;F;PR;2021-05-18;18-25;1777;Sul
1001;30;F;SP;2025-01-29;26-35;425;Sudeste
1002;57;F;SC;2021-03-18;55+;1838;Sul
1003;19;F;ES;2024-03-06;18-25;754;Sudeste
1004;37;F;SP;2025-07-16;36-45;257;Sudeste
1005;18;F;MG;2023-09-02;18-25;940;Sudeste
